GUIDELINES	YEAR	TEST_METHOD	POTENCY	ORGANISM_CODE	ORGANISM_CODE_TYPE	BREAKPOINT_TYPE	HOST	SITE_OF_INFECTION	REFERENCE_TABLE	REFERENCE_SEQUENCE	WHONET_ABX_CODE	WHONET_TEST	R	I	SDD	S	ECV_ECOFF	DATE_ENTERED	DATE_MODIFIED	COMMENTS
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	CIP	CIP_NM	4			1				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	LVX	LVX_NM	8			2				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	GAT	GAT_NM	8			2				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	LOM	LOM_NM	8			2				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human	Uncomplicated urinary tract infection	Table 2B-5	21	NOR	NOR_NM	16			4				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	OFX	OFX_NM	8			2				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	SXT	SXT_NM	4			2				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human	Uncomplicated urinary tract infection	Table 2B-5	21	SSS	SSS_NM	512			256				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	SOX	SOX_NM	512			256				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	SMX	SMX_NM	512			256				
CLSI	2023	MIC		NFR	GENUS_GROUP	Human	Human		Table 2B-5	21	CHL	CHL_NM	32			8				
CLSI	2023	DISK	10μg	STA	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Table 2C	57	NOR	NOR_ND10	12	13-16		17				
CLSI	2023	MIC		STA	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Table 2C	57	NOR	NOR_NM	16			4				
CLSI	2023	DISK	15μg	sc+	WHONET_ORG_CODE	Human	Human		Table 2C	71	QDA	QDA_ND15	15	16-18		19				
CLSI	2023	MIC		sc+	WHONET_ORG_CODE	Human	Human		Table 2C	71	QDA	QDA_NM	4			1				
CLSI	2023	DISK	10μg	ENT	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Table 2D		NOR	NOR_ND10	12	13-16		17				
CLSI	2023	MIC		ENT	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Table 2D		NOR	NOR_NM	16			4				
CLSI	2023	DISK	10μg/25μg	EBC	FAMILY_CODE	Human	Human		Table 2A		IMR	IMR_ND10	20	21-24		25				
CLSI	2023	MIC		EBC	FAMILY_CODE	Human	Human		Table 2A		IMR	IMR_NM	4			1				
CLSI	2023	DISK	15μg	SHI	GENUS_CODE	Human	Human		Table 2A		AZM	AZM_ND15	10	11-15		16				
CLSI	2023	MIC		SHI	GENUS_CODE	Human	Human		Table 2A		AZM	AZM_NM	32			8				
CLSI	2023	DISK	10μg/25μg	pae	WHONET_ORG_CODE	Human	Human		Table 2B-1		IMR	IMR_ND10	19	20-22		23				
CLSI	2023	MIC		pae	WHONET_ORG_CODE	Human	Human		Table 2B-1		IMR	IMR_NM	8			2				
CLSI	2023	MIC		hpi	WHONET_ORG_CODE	Human	Human		Table 2E		CZT	CZT_NM				0.5				
CLSI	2023	MIC		hpi	WHONET_ORG_CODE	Human	Human		Table 2E		LMU	LMU_NM				2				
CLSI	2023	DISK	20μg	hpi	WHONET_ORG_CODE	Human	Human		Table 2E		LMU	LMU_ND20				18				
CLSI	2023	DISK	15μg	ngo	WHONET_ORG_CODE	Human	Human		Table 2F		AZM	AZM_ND15				30				
CLSI	2023	DISK	20μg	spn	WHONET_ORG_CODE	Human	Human		Table 2G		LMU	LMU_ND20				19				
CLSI	2023	MIC		spn	WHONET_ORG_CODE	Human	Human		Table 2G		LMU	LMU_NM				0.5				
CLSI	2023	MIC		ANA	ANAEROBE	Human	Human		Table 2J		IMR	IMR_NM	16			4				
CLSI	2023	MIC		afu	WHONET_ORG_CODE	Human	Human		M61 Table 1		VOR	VOR_NM	2			0.5				
CLSI	2023	MIC		afp	WHONET_ORG_CODE	Human	Human		M61 Table 1		VOR	VOR_NM	2			0.5				
CLSI	2023	DISK	30μg	EBC	FAMILY_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2A		CAZ	CAZ_ND30	17	18-20		21				
CLSI	2023	MIC		EBC	FAMILY_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2A		CAZ	CAZ_NM	16			4				
CLSI	2023	DISK	5μg	EBC	FAMILY_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2A		LVX	LVX_ND5	16	17-20		21				
CLSI	2023	MIC		EBC	FAMILY_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2A		LVX	LVX_NM	2			0.5				
CLSI	2023	MIC		EBC	FAMILY_CODE	Animal	Horses		VET01 Table 2A		AMP	AMP_NM	1			0.25				
CLSI	2023	DISK	30μg	eco	WHONET_ORG_CODE	Animal	Cattle	Mastitis	VET01 Table 2K		CFP	CFP_ND30	17	18-22		23				
CLSI	2023	MIC		eco	WHONET_ORG_CODE	Animal	Cattle	Mastitis	VET01 Table 2K		CFP	CFP_NM	8			2				
CLSI	2023	DISK	30μg	pae	WHONET_ORG_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2B		CAZ	CAZ_ND30	14	15-17		18				
CLSI	2023	MIC		pae	WHONET_ORG_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2B		CAZ	CAZ_NM	32			8				
CLSI	2023	DISK	5μg	pae	WHONET_ORG_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2B		LVX	LVX_ND5	14	15-21		22				
CLSI	2023	MIC		pae	WHONET_ORG_CODE	Animal	Dogs	Skin, soft tissue	VET01 Table 2B		LVX	LVX_NM	4			1				
CLSI	2023	MIC		sau	WHONET_ORG_CODE	Animal	Horses	Respiratory, soft tissue	VET01 Table 2C-1		AMP	AMP_NM	1			0.25				
CLSI	2023	DISK	30μg	STA	GENUS_CODE	Animal	Cattle	Mastitis	VET01 Table 2C-1		CFP	CFP_ND30	17	18-22		23				
CLSI	2023	MIC		STA	GENUS_CODE	Animal	Cattle	Mastitis	VET01 Table 2C-1		CFP	CFP_NM	8			2				
CLSI	2023	DISK	30μg	sgc	WHONET_ORG_CODE	Animal	Cattle	Mammary gland	VET01 Table 2M		CFP	CFP_ND30				18				
CLSI	2023	MIC		sgc	WHONET_ORG_CODE	Animal	Cattle	Mammary gland	VET01 Table 2M		CFP	CFP_NM				0.5				
CLSI	2023	DISK	30μg	sdy	WHONET_ORG_CODE	Animal	Cattle	Mammary gland	VET01 Table 2M		CFP	CFP_ND30				18				
CLSI	2023	MIC		sdy	WHONET_ORG_CODE	Animal	Cattle	Mammary gland	VET01 Table 2M		CFP	CFP_NM				0.5				
CLSI	2023	DISK	30μg	sqm	WHONET_ORG_CODE	Animal	Cattle	Mastitis	VET01 Table 2E		CFP	CFP_ND30				18				
CLSI	2023	MIC		sqm	WHONET_ORG_CODE	Animal	Cattle	Mastitis	VET01 Table 2E		CFP	CFP_NM				0.5				
CLSI	2023	DISK	30μg	sub	WHONET_ORG_CODE	Animal	Cattle	Mammary gland	VET01 Table 2M		CFP	CFP_ND30				18				
CLSI	2023	MIC		sub	WHONET_ORG_CODE	Animal	Cattle	Mammary gland	VET01 Table 2M		CFP	CFP_NM				2				
CLSI	2023	MIC		eco	WHONET_ORG_CODE	Animal	Cats	Uncomplicated urinary tract infection	VET01 Table 2A		AMC	AMC_NM				8				
CLSI	2023	DISK	20μg/10μg	eco	WHONET_ORG_CODE	Animal	Cats	Uncomplicated urinary tract infection	VET01 Table 2A		AMC	AMC_ND20				18				
CLSI	2023	DISK	20μg	sau	WHONET_ORG_CODE	Human	Human		Table 2C	71	LMU	LMU_ND20				23				
CLSI	2023	MIC		sau	WHONET_ORG_CODE	Human	Human		Table 2C		LMU	LMU_NM				0.25				
CLSI	2023	DISK	20μg	sc+	WHONET_ORG_CODE	Human	Human		Table 2C	71	LMU	LMU_ND20				23				
CLSI	2023	MIC		sc+	WHONET_ORG_CODE	Human	Human		Table 2C		LMU	LMU_NM				0.25				
CLSI	2023	DISK	15μg	STA	GENUS_CODE	Human	Human		Table 2C	57	DIR	DIR_ND15	15	16-18		19				
CLSI	2023	MIC		STA	GENUS_CODE	Human	Human		Table 2C	57	DIR	DIR_NM	8			4				
CLSI	2023	DISK	200μg/300μg	STA	GENUS_CODE	Human	Human		Table 2C	67	SMX	SMX_ND200	12	13-16		17				
CLSI	2023	MIC		STA	GENUS_CODE	Human	Human		Table 2C	67	SMX	SMX_NM	512			256				
CLSI	2023	DISK	200μg/300μg	STA	GENUS_CODE	Human	Human		Table 2C	67	SOX	SOX_ND200	12	13-16		17				
CLSI	2023	MIC		STA	GENUS_CODE	Human	Human		Table 2C	67	SOX	SOX_NM	512			256				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	26	DOR	DOR_ND10		-		16				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	24	ETP	ETP_ND10		-		19				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	1	AMP	AMP_NM	4			1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	22	ATM	ATM_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	27	AZM	AZM_NM				4				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human	Investigational agent	Table 2E	21	CAT	CAT_NM	16			4				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	6	CAZ	CAZ_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	15	CDR	CDR_NM				1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	13	CEC	CEC_NM	32			8				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	16	CFM	CFM_NM				1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	43	CHL	CHL_NM	8			2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	9	CID	CID_NM	16			4				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	31	CIP	CIP_NM				1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	28	CLR	CLR_NM	32			8				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	17	CPD	CPD_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	14	CPR	CPR_NM	32			8				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	7	CRO	CRO_NM				2				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	1	AMP	AMP_ND10	18	19-21		22				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	22	ATM	ATM_ND30		-		26				
CLSI	2023	DISK	15μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	27	AZM	AZM_ND15		-		12				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human	Investigational agent	Table 2E	21	CAT	CAT_ND10	14	15-17		18				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	6	CAZ	CAZ_ND30		-		26				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	15	CDR	CDR_ND5		-		20				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	13	CEC	CEC_ND30	16	17-19		20				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	16	CFM	CFM_ND5		-		21				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	43	CHL	CHL_ND30	25	26-28		29				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	9	CID	CID_ND30	16	17-19		20				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	31	CIP	CIP_ND5		-		21				
CLSI	2023	DISK	15μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	28	CLR	CLR_ND15	10	11-12		13				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	17	CPD	CPD_ND10		-		21				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	14	CPR	CPR_ND30	14	15-17		18				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	7	CRO	CRO_ND30		-		26				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	20	CTB	CTB_ND30		-		28				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	44	RIF	RIF_ND5	16	17-19		20				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	5	CTX	CTX_ND30		-		26				
CLSI	2023	DISK	1.25μg/23.75μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	42	SXT	SXT_ND1_2	10	11-15		16			2023-10-19	
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	18	CXA	CXA_ND30	16	17-19		20				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	8	CXM	CXM_ND30	16	17-19		20				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	12	CZX	CZX_ND30		-		26				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	11	FEP	FEP_ND30		-		26				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human	Investigational agent	Table 2E	41	FLE	FLE_ND5		-		19				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	37	GAT	GAT_ND5		-		18				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	36	GEM	GEM_ND5		-		18				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	38	GRX	GRX_ND5		-		24				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	25	IPM	IPM_ND10		-		16				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	33	LOM	LOM_ND10		-		22				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	19	LOR	LOR_ND30	15	16-18		19				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	32	LVX	LVX_ND5		-		17				
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	10	MAN	MAN_ND30								
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	23	MEM	MEM_ND10		-		20				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	34	MFX	MFX_ND5		-		18				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	35	OFX	OFX_ND5		-		16				
CLSI	2023	DISK	10μg/10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	2	SAM	SAM_ND10	19	-		20				
CLSI	2023	DISK	5μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	39	SPX	SPX_ND5								
CLSI	2023	DISK	30μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	30	TCY	TCY_ND30	25	26-28		29				
CLSI	2023	DISK	10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	40	TVA	TVA_ND10		-		22				
CLSI	2023	DISK	100μg/10μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E	4	TZP	TZP_ND100		-		21				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	3	AMC	AMC_NM	8			2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	20	CTB	CTB_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	5	CTX	CTX_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	18	CXA	CXA_NM	16			4				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	8	CXM	CXM_NM	16			4				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	12	CZX	CZX_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	26	DOR	DOR_NM				1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	24	ETP	ETP_NM				0.5				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	11	FEP	FEP_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human	Investigational agent	Table 2E	41	FLE	FLE_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	37	GAT	GAT_NM				1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	36	GEM	GEM_NM				0.125				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	38	GRX	GRX_NM				0.5				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	25	IPM	IPM_NM				4				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	33	LOM	LOM_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	19	LOR	LOR_NM	32			8				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	32	LVX	LVX_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	10	MAN	MAN_NM	16			4				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	23	MEM	MEM_NM				0.5				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	34	MFX	MFX_NM				1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	35	OFX	OFX_NM				2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	44	RIF	RIF_NM	4			1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	2	SAM	SAM_NM	4			2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	38	SPX	SPX_NM				0.25				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	42	SXT	SXT_NM	4			0.5				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	30	TCY	TCY_NM	8			2				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	40	TVA	TVA_NM				1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E	4	TZP	TZP_NM	2			1				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E		CZT	CZT_NM				0.5				
CLSI	2023	MIC		HIN	SEROVAR_GROUP	Human	Human		Table 2E		LMU	LMU_NM				2				
CLSI	2023	DISK	20μg	HIN	SEROVAR_GROUP	Human	Human		Table 2E		LMU	LMU_ND20				18				
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					AMK	AMK_NM					8	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					CTX	CTX_NM					64	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					CIP	CIP_NM					1	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					COL	COL_NM					2	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					DFX	DFX_NM					1	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					DOR	DOR_NM					1	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					GEN	GEN_NM					2	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					IPM	IPM_NM					2	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					LVX	LVX_NM					0.5	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					MEM	MEM_NM					4	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					MFX	MFX_NM					0.25	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					SIT	SIT_NM					0.064	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					TGC	TGC_NM					0.5	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					TOB	TOB_NM					4	2022-01-01		
CLSI	2023	MIC		aba	WHONET_ORG_CODE	ECOFF					SXT	SXT_NM					0.5	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					AMK	AMK_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					AMX	AMX_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					AMP	AMP_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					AZM	AZM_NM					16	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					ATM	ATM_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CZO	CZO_NM					4	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					FEP	FEP_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					FPT	FPT_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					FPZ	FPZ_NM					0.125	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CFM	CFM_NM					2	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CFP	CFP_NM					1	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CTX	CTX_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CTC	CTC_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					FOX	FOX_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CPO	CPO_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CAZ	CAZ_NM					0.5	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CCV	CCV_NM					0.5	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CTB	CTB_NM					1	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					TIO	TIO_NM					1	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					BPR	BPR_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CZT	CZT_NM					1	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CRO	CRO_NM					0.125	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CXM	CXM_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					LEX	LEX_NM					32	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CEP	CEP_NM					32	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CHL	CHL_NM					16	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					CIP	CIP_NM					0.064	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					COL	COL_NM					2	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					DFX	DFX_NM					0.125	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					DOR	DOR_NM					0.125	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					DOX	DOX_NM					4	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					ENR	ENR_NM					0.125	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					ERV	ERV_NM					0.5	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					ETP	ETP_NM					0.032	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					FLR	FLR_NM					16	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					FLM	FLM_NM					2	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					FOS	FOS_NM					4	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					GAT	GAT_NM					0.125	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					GEN	GEN_NM					2	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					IPM	IPM_NM					0.5	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					IMR	IMR_NM					0.5	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					KAN	KAN_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					LVX	LVX_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					MEC	MEC_NM					0.5	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					MEM	MEM_NM					0.064	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					MNO	MNO_NM					4	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					MFX	MFX_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					NAL	NAL_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					NEO	NEO_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					NET	NET_NM					2	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					NIT	NIT_NM					64	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					OFX	OFX_NM					0.25	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					OMC	OMC_NM					4	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					PIP	PIP_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					TZP	TZP_NM					8	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					SIT	SIT_NM					0.032	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					SPT	SPT_NM					64	2022-01-01		
CLSI	2023	MIC		eco	WHONET_ORG_CODE	ECOFF					STR	STR_NM					16	2022-01-01		
